,id,address,date,cause,longitude,latitude,done
141312,3101018201202204,龙泉园路南京东路北约25米,2012-03-06 23:27:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.47915913391535,31.239069200609805,1
141425,3101018201203210,南京东路福建中路南约0米,2012-04-10 18:30:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47618924646018,31.237171522938805,1
141530,3101018201204347,河南中路南京东路南约0米,2012-05-05 21:52:00.0,利港分中心,121.47915913391535,31.239069200609805,1
141537,3101018201204449,南京东路中山东一路北约0米,2012-05-18 05:15:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
141546,3101018201204541,中山东一路南京东路南约0米,2012-05-17 15:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
141557,3101018201204580,中山东一路进南京东路南约10米,2012-05-15 17:00:00.0,上汽交运分中心,121.48581289794502,31.23900747487284,1
141870,3101018201208196,南京东路出四川中路东约40米,2012-08-06 13:25:00.0,上海市公安局黄浦分局交通警察支队第一责任区,121.47096507195369,31.23785332961822,1
142074,3101018201210227,六合路南京东路南约0米,2012-09-07 23:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
142159,3101018201211040,广西北路进南京东路南约15米,2012-09-21 17:35:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
142223,3101018201211610,南京东路进石潭弄东约5米,2012-09-30 18:25:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
142229,3101018201211658,浙江中路南京东路东约0米,2012-10-04 15:50:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47096507195369,31.23785332961822,1
142382,3101018201213255,西藏中路南京东路南约0米,2012-10-28 16:15:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
142498,3101018201214572,浙江中路南京东路东约0米,2012-11-16 12:00:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47096507195369,31.23785332961822,1
142536,3101018201214933,南京东路江西中路西约0米,2012-11-21 14:35:00.0,上海市公安局黄浦分局交通警察支队一中队,121.48215950922507,31.239767451026275,1
142700,3101018201216634,广西北路南京东路东约0米,2012-12-17 14:30:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47096507195369,31.23785332961822,1
142808,3101018201217695,浙江中路南京东路东约0米,2012-12-31 19:15:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47096507195369,31.23785332961822,1
142902,3101018201218649,南京东路四川中路西约0米,2012-09-21 22:40:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
142951,3101018201300069,南京东路江西中路东约1米,2013-01-04 01:00:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.47096507195369,31.23785332961822,1
143065,3101018201301281,浙江中路南京东路东约0米,2013-01-08 13:30:00.0,绿地分中心,121.47096507195369,31.23785332961822,1
143089,3101018201301564,南京东路中山东一路东约0米,2013-01-12 13:50:00.0,绿地分中心,121.47694711211875,31.248560448882866,1
143144,3101018201302132,西藏中路南京东路东约0米,2013-02-01 18:08:00.0,绿地分中心,121.47096507195369,31.23785332961822,1
143146,3101018201302114,福建中路南京东路南约0米,2013-02-07 19:40:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
143281,3101018201303695,浙江中路进南京东路北约20米,2013-03-11 12:10:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
143439,3101018201305057,贵州路南京东路北约0米,2013-04-01 16:15:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
143521,3101018201305717,河南中路南京东路东约5米,2013-03-26 15:15:00.0,绿地分中心,121.47096507195369,31.23785332961822,1
143618,3101018201306553,南京东路福建中路东约5米,2013-02-25 16:10:00.0,绿地分中心,121.47096507195369,31.23785332961822,1
143639,3101018201306732,南京东路山西南路西约60米,2013-04-27 19:58:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.47783499377566,31.238914451612178,1
143680,3101018201307002,南京东路西藏中路北约5米,2013-05-02 13:30:00.0,上海市公安局黄浦分局交通警察支队一中队,121.46937664095243,31.238721032338066,1
143933,3101018201309432,西藏中路进南京东路南约300米,2013-02-02 14:00:00.0,上汽交运分中心,121.47915913391535,31.239069200609805,1
144051,3101018201310570,福建中路南京东路北约10米,2013-06-27 09:45:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
144311,3101018201312951,南京东路河南中路西约1米,2013-07-16 14:20:00.0,瀚博分中心,121.48117670822857,31.23732484158225,1
144478,3101018201314546,山西南路进南京东路南约50米,2013-09-16 13:45:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
144615,3101018201315600,南京东路进中山东一路西约30米,2013-10-02 13:30:00.0,上海市公安局黄浦分局交通警察支队第一责任区,121.47915913391535,31.239069200609805,1
144621,3101018201315612,浙江中路南京东路北约0米,2013-10-03 16:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
144713,3101018201316470,南京东路福建中路南约0米,2013-10-19 01:50:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.47618924646018,31.237171522938805,1
144868,3101018201317844,河南中路南京东路北约0米,2013-11-07 17:50:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
144883,3101018201317985,湖北路进南京东路南约0米,2013-11-09 12:20:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
145129,3101018201319855,南京东路江西中路北约0米,2013-12-07 18:48:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48215950922507,31.239767451026275,1
145145,3101018201319908,南京东路中山东一路西约10米,2013-12-08 22:10:00.0,上海市公安局黄浦分局交通警察支队第一责任区,121.48581289794502,31.23900747487284,1
145270,3101018201320923,四川中路进南京东路南约5米,2013-12-21 11:30:00.0,上海市公安局黄浦分局交通警察支队第一责任区,121.47915913391535,31.239069200609805,1
145321,3101018201321538,南京东路进福建中路东约30米,2013-12-05 13:00:00.0,绿地分中心,121.46154791116714,31.233041752668996,1
145397,3101018201400163,南京东路浙江中路北约0米,2014-01-03 21:20:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47423270701847,31.236566093075147,1
145573,3101018201402122,浙江中路南京东路南约0米,2014-02-13 18:30:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
146359,3101018201410335,南京东路江西中路西约50米,2014-06-25 14:31:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.48215950922507,31.239767451026275,1
146434,3101018201411159,贵州路进南京东路北约20米,2014-07-09 14:52:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
146529,3101018201412264,浙江中路南京东路东约10米,2014-07-18 13:30:00.0,绿地分中心,121.47096507195369,31.23785332961822,1
146689,3101018201413832,南京东路中山东一路东约20米,2014-08-22 17:00:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.47694711211875,31.248560448882866,1
146694,3101018201413859,中山东一路南京东路南约5米,2014-08-02 20:30:00.0,众国分中心,121.48581289794502,31.23900747487284,1
146725,3101018201414288,南京东路福建中路北约15米,2014-08-29 10:05:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47618924646018,31.237171522938805,1
146752,3101018201414402,南京东路河南中路东约11米,2014-09-01 07:20:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47096507195369,31.23785332961822,1
146798,3101018201414953,浙江中路南京东路东约10米,2014-09-10 13:50:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.47096507195369,31.23785332961822,1
146818,3101018201415130,福建中路南京东路东约0米,2014-09-13 05:50:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47096507195369,31.23785332961822,1
146954,3101018201416427,南京东路中山东一路东约20米,2014-10-02 16:00:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.47694711211875,31.248560448882866,1
146989,3101018201416824,河南中路进南京东路南约80米,2014-10-10 18:20:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
147076,3101018201417763,河南中路南京东路东约200米,2014-10-05 10:25:00.0,上汽交运分中心,121.47096507195369,31.23785332961822,1
147307,3101018201420292,南京东路进中山东一路西约50米,2014-11-30 15:00:00.0,上海市公安局黄浦分局交通警察支队第一责任区,121.47915913391535,31.239069200609805,1
147518,3101018201422452,西藏中路南京东路北约1米,2014-12-24 20:33:00.0,沪仑分中心,121.47915913391535,31.239069200609805,1
147615,3101018201500456,河南中路南京东路北约0米,2015-01-11 18:19:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
147880,3101018201503387,南京东路浙江中路东约0米,2015-03-10 16:05:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47096507195369,31.23785332961822,1
147903,3101018201503577,福建中路南京东路东约0米,2015-03-15 19:20:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47096507195369,31.23785332961822,1
147979,3101018201504278,五福弄南京东路南约0米,2015-03-25 19:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
148312,3101018201507035,福建中路进南京东路北约30米,2015-05-09 14:50:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
148468,3101018201508627,中山东一路南京东路东约0米,2015-06-03 22:30:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.47694711211875,31.248560448882866,1
148475,3101018201508638,南京东路中山东一路东约0米,2015-06-04 12:15:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.47694711211875,31.248560448882866,1
148539,3101018201509333,南京东路进贵州路东约60米,2015-06-16 14:30:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47096507195369,31.23785332961822,1
148617,3101018201510068,南京东路福建中路东约0米,2015-06-29 13:50:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47096507195369,31.23785332961822,1
148832,3101018201512120,南京东路山西南路南约1米,2015-07-13 09:10:00.0,瀚博分中心,121.47783499377566,31.238914451612178,1
149015,3101018201513887,西藏中路南京东路南约1米,2015-08-16 00:00:00.0,沪仑分中心,121.47915913391535,31.239069200609805,1
149071,3101018201514334,南京东路中山东一路南约0米,2015-09-09 21:20:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.48581289794502,31.23900747487284,1
149157,3101018201515010,南京东路进中山东一路西约40米,2015-09-18 13:20:00.0,上海市公安局黄浦分局交通警察支队第一责任区,121.47915913391535,31.239069200609805,1
149281,3101018201515941,浙江中路进南京东路北约0米,2015-10-10 13:21:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
149379,3101018201516722,江西中路南京东路北约0米,2015-10-23 19:02:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
149436,3101018201517155,福建中路进南京东路北约20米,2015-10-31 16:40:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
149552,3101018201518242,南京东路福建中路南约0米,2015-11-18 17:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47618924646018,31.237171522938805,1
149682,3101018201519346,浙江中路南京东路南约30米,2015-12-07 13:02:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.47915913391535,31.239069200609805,1
149742,3101018201519802,中山东一路南京东路南约20米,2015-09-11 14:20:00.0,利港分中心,121.48581289794502,31.23900747487284,1
149840,3101018201520725,四川中路南京东路南约0米,2015-12-30 22:00:00.0,上海市公安局黄浦分局交通警察支队第一责任区,121.47915913391535,31.239069200609805,1
149916,3101018201600157,山东中路南京东路南约20米,2016-01-06 11:20:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.47915913391535,31.239069200609805,1
150056,3101018201601640,浙江中路进南京东路南约70米,2016-02-14 12:20:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
150093,3101018201601827,浙江中路南京东路西约0米,2016-02-19 16:22:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
150107,3101018201601934,五福弄进南京东路南约20米,2016-02-22 21:35:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
150172,3101018201602646,南京东路六合路东约0米,2016-03-08 16:27:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47096507195369,31.23785332961822,1
150292,3101018201603542,中山东一路出南京东路南约5米,2016-03-26 08:15:00.0,上海市公安局黄浦分局交通警察支队第一责任区,121.48581289794502,31.23900747487284,1
150313,3101018201603704,南京东路河南中路北约0米,2016-03-31 16:16:00.0,上海市公安局黄浦分局交通警察支队一中队,121.48117670822857,31.23732484158225,1
150481,3101018201605175,福建中路南京东路北约20米,2016-05-04 07:55:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.47915913391535,31.239069200609805,1
150600,3101018201606120,浙江中路南京东路南约0米,2016-05-24 16:12:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.47915913391535,31.239069200609805,1
150742,3101018201607434,中山东一路南京东路北约0米,2016-06-23 23:30:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.48581289794502,31.23900747487284,1
150832,3101018201608228,浙江中路进南京东路北约70米,2016-07-11 15:46:00.0,上海市公安局黄浦分局交通警察支队第二责任区,121.47915913391535,31.239069200609805,1
150851,3101018201608313,四川中路南京东路南约0米,2016-07-14 08:35:00.0,上海市公安局黄浦分局交通警察支队第二责任区,121.47915913391535,31.239069200609805,1
150969,3101018201609441,浙江中路南京东路南约10米,2016-08-08 09:20:00.0,上海市公安局黄浦分局交通警察支队第二责任区,121.47915913391535,31.239069200609805,1
151037,3101018201610160,南京东路河南中路东约100米,2016-08-23 23:20:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.47096507195369,31.23785332961822,1
151210,3101018201611815,南京东路中山东一路西约0米,2016-10-02 14:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
151260,3101018201612272,南京东路四川中路东约0米,2016-10-15 11:45:00.0,上海市公安局黄浦分局交通警察支队第二责任区,121.47096507195369,31.23785332961822,1
151428,3101019200700154,河南中路、南京东路,2007-06-27 15:35:00.0,上海市公安局黄浦分局交通警察支队机动责任区,121.47915913391535,31.239069200609805,1
151436,3101019200700310,南京东路61号,2007-07-02 11:02:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48412478471208,31.240492890479565,1
151440,3101019200700352,斜土东路、南京东路,2007-07-02 16:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
151492,3101019200700819,南京东路61号,2007-07-04 12:55:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48412478471208,31.240492890479565,1
151542,3101019200701338,四川中路、南京东路,2007-07-24 13:50:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
151568,3101019200701608,河南中路、南京东路,2007-07-31 13:55:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
151619,3101019200702220,中山东一路、南京东路,2007-06-13 10:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
151655,3101019200702551,黄陂北路、南京东路,2007-08-16 09:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
151660,3101019200702581,广西北路/南京东路,2007-08-21 14:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
151699,3101019200702959,中山东一路、南京东路,2007-08-31 21:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
151827,3101019200704162,南京东路、河南中路,2007-09-26 17:35:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48117670822857,31.23732484158225,1
151906,3101019200704893,南京东路、浙江中路,2007-10-12 14:50:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47423270701847,31.236566093075147,1
151916,3101019200704902,南京东路、湖北路,2007-10-13 14:50:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
151958,3101019200705304,河南中路、南京东路,2007-10-21 08:25:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
152063,3101019200706307,南京东路、河南中路,2007-11-12 14:40:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48117670822857,31.23732484158225,1
152122,3101019200706813,中山东一路、南京东路,2007-11-23 16:40:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
152145,3101019200707139,中山东一路、南京东路,2007-12-03 21:40:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
152155,3101019200707234,西藏中路、南京东路,2007-12-08 22:00:00.0,上海市公安局黄浦分局交通警察支队机动责任区,121.47915913391535,31.239069200609805,1
152214,3101019200707785,河南中路近南京东路,2007-12-20 18:20:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
152217,3101019200707801,四川中路近南京东路,2007-12-11 10:59:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
152251,3101019200708177,四川中路近南京东路,2007-12-11 10:57:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
152366,3101019200801250,中山东一路、南京东路,2008-01-21 21:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
152370,3101019200801309,南京东路61号车库,2008-01-20 12:35:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48412478471208,31.240492890479565,1
152478,3101019200802576,浙江中路近南京东路,2008-02-22 17:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
152532,3101019200803096,中山东一路近南京东路,2008-03-01 18:50:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
152709,3101019200804954,南京东路、成都北路,2008-04-05 12:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.46191385570255,31.234831786092176,1
152711,3101019200804957,南京东路61号内,2008-04-08 11:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48384574262363,31.2405011053614,1
152745,3101019200805303,沙市一路、南京东路,2008-04-21 17:32:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
152883,3101019200806676,中山东一路近南京东路,2008-05-21 14:40:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
153039,3101019200808128,西藏中路、南京东路,2008-02-23 11:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
153186,3101019200809534,四川中路、南京东路,2008-07-12 12:20:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
153302,3101019200810632,河南中路近南京东路,2008-08-12 18:55:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
153393,3101019200811436,南京东路324弄内,2008-08-30 11:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47077760728124,31.236447438576413,1
153395,3101019200811445,南京东路、置地广场车库,2008-08-28 22:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47769055366531,31.23818838442393,1
153476,3101019200812292,浙江中路，南京东路,2008-03-03 13:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
153560,3101019200813081,贵州路近南京东路,2008-10-02 11:25:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
153566,3101019200813128,四川中路近南京东路,2008-08-02 09:04:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
153614,3101019200813652,广西北路、南京东路,2008-09-19 05:40:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
153640,3101019200813859,中山东一路近南京东路,2008-10-16 17:28:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
153728,3101019200814919,南京东路830号内,2008-11-04 16:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47025524630745,31.236798391687884,1
153933,3101019200816949,南京东路四川中路00米,2008-11-29 17:58:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48398944666043,31.238663807827244,1
153960,3101019200817241,中山东一路南京东路00米,2008-12-17 14:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
153999,3101019200817625,中山东一路南京东路00米,2008-12-14 19:22:00.0,上海市公安局黄浦分局交通警察支队机动责任区,121.48581289794502,31.23900747487284,1
154107,3101019200900779,南京东路中山东一路00米,2009-01-07 17:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
154149,3101019200901255,南京东路山东中路00米,2008-12-25 16:40:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48035532668105,31.234828183499797,1
154227,3101019200902110,福建中路南京东路00米,2009-02-09 11:40:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
154404,3101019200903930,河南中路南京东路00米,2009-03-24 23:16:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
154456,3101019200904612,中山东一路南京东路00米,2009-04-05 16:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
154489,3101019200904944,南京东路河南中路00米,2009-04-04 00:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47996792847754,31.240744200184704,1
154546,3101019200905539,河南中路南京东路00米,2009-04-24 12:32:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
154588,3101019200905933,中山东一路南京东路00米,2009-05-02 21:15:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
154589,3101019200905934,中山东一路南京东路00米,2009-05-02 21:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
154599,3101019200906011,南京东路广西北路00米,2009-04-16 14:28:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47303908612403,31.23590209354829,1
154608,3101019200906091,南京东路中山东一路00米,2009-05-04 18:20:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
154622,3101019200906239,四川中路南京东路00米,2009-05-07 13:25:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
154623,3101019200906251,南京东路出四川中路015米,2009-05-01 11:40:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
154627,3101019200906322,中山东一路南京东路00米,2009-04-28 05:45:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
154630,3101019200906349,南京东路山西南路00米,2009-05-10 09:51:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47670787268919,31.241382732534067,1
154635,3101019200906413,浙江中路南京东路00米,2009-04-29 11:05:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
154639,3101019200906479,浙江中路南京东路00米,2009-05-12 17:40:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
154801,3101019200907997,浙江中路南京东路00米,2009-06-14 21:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
154843,3101019200908488,南京东路中山东一路00米,2009-06-25 01:05:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48629366561224,31.237202057835237,1
154882,3101019200908914,南京东路河南中路00米,2009-07-02 17:50:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47996792847754,31.240744200184704,1
154916,3101019200909251,南京东路中山东一路00米(绿地中心),2009-07-03 21:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.5019759433396,31.240021481737063,1
155023,3101019200910242,南京东路四川中路00米,2009-06-28 19:40:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48398944666043,31.238663807827244,1
155042,3101019200910501,南京东路四川中路00米,2009-08-03 05:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48398944666043,31.238663807827244,1
155062,3101019200910758,中山东一路南京东路00米,2009-08-07 11:55:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
155123,3101019200911352,南京东路浙江中路00米,2009-08-19 15:55:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47436720331174,31.236192108089913,1
155156,3101019200911797,南京东路中山东一路00米,2009-08-28 22:20:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48629366561224,31.237202057835237,1
155220,3101019200912391,南京东路福建中路00米,2009-08-16 16:15:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47572188269554,31.238026785320642,1
155258,3101019200912809,江西中路南京东路00米,2009-07-29 15:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
155306,3101019200913214,南京东路中山东一路00米,2009-07-31 21:25:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48629366561224,31.237202057835237,1
155450,3101019200914871,中山东一路南京东路00米,2009-09-17 12:20:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
155656,3101019200917044,河南中路南京东路00米,2009-12-13 04:25:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
155665,3101019200917185,福建中路南京东路00米,2009-12-03 21:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
155724,3101019200917724,南京东路四川中路00米,2009-08-18 19:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48398944666043,31.238663807827244,1
155855,3101019201001168,南京东路中山东一路00米,2010-01-27 15:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48629366561224,31.237202057835237,1
155876,3101019201001380,南京东路四川中路00米,2010-01-09 16:50:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48398944666043,31.238663807827244,1
155913,3101019201001819,南京东路四川中路00米,2010-02-14 21:50:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48398944666043,31.238663807827244,1
156005,3101019201002663,南京东路山西南路00米,2010-03-10 23:56:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47670787268919,31.241382732534067,1
156035,3101019201003000,中山东一路南京东路00米,2010-03-25 10:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
156066,3101019201003301,南京东路中山东一路00米,2010-04-07 19:20:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48629366561224,31.237202057835237,1
156147,3101019201004107,西藏中路南京东路00米,2010-03-28 16:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
156160,3101019201004227,南京东路中山东一路00米,2010-05-06 13:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48629366561224,31.237202057835237,1
